 -2.50000    	-0.673000    	-0.513000    	-0.393000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	 1.000000E+30	 1.000000E+30	-8.600000E-02	-9.100001E-02	-6.500001E-02	 1.100000E-02
    May 1862	 -2.50000    	  2.50000    	  7.50000    	  12.5000    	  17.5000    	  22.5000    	  27.5000    	  32.5000    	  37.5000    	  42.5000    	  47.5000    	  52.5000    
 -87.5000    	  1.19400    	 0.609000    	 8.100000E-02	-0.265000    	-0.569000    	-0.164000    	-3.300000E-02	-0.573000    	 1.000000E+30	 0.438000    	 -1.17300    	 1.000000E+30
 -82.5000    	  1.22800    	 0.547000    	-8.400001E-02	-0.439000    	-0.523000    	-0.153000    	 5.400000E-02	-0.361000    	 1.000000E+30	-0.437000    	-0.688000    	 1.000000E+30
 -77.5000    	 1.000000E+30	 0.348000    	-9.000000E-02	-0.542000    	-0.521000    	-0.153000    	-3.600000E-02	-0.408000    	-0.741000    	-0.964000    	 1.000000E+30	 1.000000E+30
 -72.5000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	-0.664000    	-0.537000    	-0.267000    	-0.121000    	-0.558000    	 -1.26500    	-0.985000    	 1.000000E+30	 1.000000E+30
 -67.5000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	-0.656000    	-0.608000    	-0.400000    	-0.265000    	-0.596000    	 -1.05800    	 -1.26700    	-0.738000    	 1.000000E+30
 -62.5000    	 1.000000E+30	 1.000000E+30	 1.000000E+30	-0.637000    	-0.544000    	-0.409000    	-0.441000    	-0.569000    	-0.884000    	 -1.30100    	-0.877000    	-0.491000    
 -57.5000    	 1.000000E+30	 1.000000E+30	-0.523000    	-0.711000    	-0.585000    	-0.332000    	-0.395000    	-0.569000    	-0.672000    	-0.926000    	-0.966000    	-0.553000    
 -52.5000    	 1.000000E+30	-0.483000    	-0.588000    	-0.781000    	-0.637000    	-0.317000    	-0.332000    	-0.529000    	-0.534000    	-0.724000    	-0.684000    	-0.331000    
 -47.5000    	-0.797000    	-0.525000    	-0.485000    	-0.680000    	-0.567000    	-0.346000    	-0.315000    	-0.443000    	-0.473000    	-0.591000    	-0.813000    	-0.595000    
 -42.5000    	-0.519000    	-0.431000    	-0.393000    	-0.560000    	-0.472000    	-0.259000    	-0.319000    	-0.409000    	-0.389000    	-0.494000    	-0.825000    	 -1.03100    
 -37.5000    	-0.226000    	-0.281000    	-0.345000    	-0.497000    	-0.433000    	-0.176000    	-0.275000    	-0.472000    	-0.344000    	-0.274000    	-0.478000    	-0.907000    
 -32.5000    	 7.600001E-02	-9.800000E-02	-0.300000    	-0.411000    	-0.375000    	-0.225000    	-0.311000    	-0.558000    	-0.476000    	-0.233000    	-0.209000    	-0.465000    
 -27.5000    	 0.146000    	-7.600001E-02	-0.251000    	-0.256000    	-0.264000    	-0.277000    	-0.371000    	-0.672000    	-0.708000    	-0.379000    	-0.147000    	-0.184000    
 -22.5000    	 0.136000    	-8.500000E-02	-0.272000    	-0.266000    	-0.160000    	-0.119000    	-0.275000    	-0.651000    	-0.750000    	-0.537000    	-0.224000    	-7.400000E-02
